2003	1	7	4	0	0	0	0	0
2003	1	7	5	0	0	0	0	0
2003	1	7	6	0	0	0	3	0
2003	1	7	7	0	0	0	11	0
2003	1	7	8	0	0	0	128	105
2003	1	7	9	0	0	39	386	236
2003	1	7	10	0	0	351	507	368
2003	1	7	11	0	0	486	572	451
2003	1	7	12	0	0	558	573	488
2003	1	7	13	0	0	566	438	460
2003	1	7	14	0	0	508	236	370
2003	1	7	15	0	0	393	71	259
2003	1	7	16	0	0	235	42	85
2003	1	7	17	0	0	36	0	0
2003	1	7	18	0	0	0	0	0
2003	1	7	19	0	0	0	0	0
2003	1	7	20	0	0	0	0	0
2003	1	7	21	0	0	0	0	0
2003	1	7	22	0	0	0	0	0
2003	1	7	23	0	0	0	0	0
2003	1	8	0	0	0	0	0	0
2003	1	8	1	0	0	0	0	0
2003	1	8	2	0	0	0	0	0
2003	1	8	3	0	0	0	0	0
2003	1	8	4	0	0	0	0	0
2003	1	8	5	0	0	0	0	0
2003	1	8	6	0	0	0	3	0
2003	1	8	7	0	0	0	21	0
2003	1	8	8	0	0	5	131	101
2003	1	8	9	0	0	94	289	228
2003	1	8	10	0	0	181	301	359
2003	1	8	11	0	0	269	426	439
2003	1	8	12	0	0	478	447	476
2003	1	8	13	0	0	456	214	393
2003	1	8	14	0	0	262	97	317
2003	1	8	15	0	0	90	49	222
2003	1	8	16	0	0	33	19	55
2003	1	8	17	0	0	1	0	0
2003	1	8	18	0	0	0	0	0
2003	1	8	19	0	0	0	0	0
2003	1	8	20	0	0	0	0	0
2003	1	8	21	0	0	0	0	0
2003	1	8	22	0	0	0	0	0
2003	1	8	23	0	0	0	0	0
2003	1	9	0	0	0	0	0	0
2003	1	9	1	0	0	0	0	0
2003	1	9	2	0	0	0	0	0
2003	1	9	3	0	0	0	0	0
2003	1	9	4	0	0	0	0	0
2003	1	9	5	0	0	0	0	0
2003	1	9	6	0	0	0	3	0
2003	1	9	7	0	0	0	8	0
2003	1	9	8	0	0	0	41	83
2003	1	9	9	0	0	37	171	187
2003	1	9	10	0	0	124	119	267
2003	1	9	11	0	0	134	433	327
2003	1	9	12	0	0	208	520	354
2003	1	9	13	0	0	233	513	339
2003	1	9	14	0	0	185	184	273
2003	1	9	15	0	0	147	106	192
2003	1	9	16	0	0	145	17	59
2003	1	9	17	0	0	10	0	0
2003	1	9	18	0	0	0	0	0
2003	1	9	19	0	0	0	0	0
2003	1	9	20	0	0	0	0	0
2003	1	9	21	0	0	0	0	0
2003	1	9	22	0	0	0	0	0
2003	1	9	23	0	0	0	0	0
2003	1	10	0	0	0	0	0	0
2003	1	10	1	0	0	0	0	0
2003	1	10	2	0	0	0	0	0
2003	1	10	3	0	0	0	0	0
2003	1	10	4	0	0	0	0	0
2003	1	10	5	0	0	0	0	0
2003	1	10	6	0	0	0	3	0
2003	1	10	7	0	0	0	8	0
2003	1	10	8	0	0	1	25	97
2003	1	10	9	0	0	33	34	218
2003	1	10	10	0	0	55	33	309
2003	1	10	11	0	0	66	24	379
2003	1	10	12	0	0	34	30	411
2003	1	10	13	0	0	32	57	396
2003	1	10	14	0	0	82	46	320
2003	1	10	15	0	0	38	27	226
2003	1	10	16	0	0	23	10	94
2003	1	10	17	0	0	2	0	0
2003	1	10	18	0	0	0	0	0
2003	1	10	19	0	0	0	0	0
2003	1	10	20	0	0	0	0	0
2003	1	10	21	0	0	0	0	0
2003	1	10	22	0	0	0	0	0
2003	1	10	23	0	0	0	0	0
2003	1	11	0	0	0	0	0	0
2003	1	11	1	0	0	0	0	0
2003	1	11	2	0	0	0	0	0
2003	1	11	3	0	0	0	0	0
2003	1	11	4	0	0	0	0	0
2003	1	11	5	0	0	0	0	0
2003	1	11	6	0	0	0	3	0
2003	1	11	7	0	0	0	6	0
2003	1	11	8	0	0	0	34	105
2003	1	11	9	0	0	15	68	236
2003	1	11	10	0	0	74	304	349
2003	1	11	11	0	0	277	434	428
2003	1	11	12	0	0	450	371	464
2003	1	11	13	0	0	421	278	436
2003	1	11	14	0	0	337	190	352
2003	1	11	15	0	0	214	79	249
2003	1	11	16	0	0	69	18	61
2003	1	11	17	0	0	12	0	0
2003	1	11	18	0	0	0	0	0
2003	1	11	19	0	0	0	0	0
2003	1	11	20	0	0	0	0	0
2003	1	11	21	0	0	0	0	0
2003	1	11	22	0	0	0	0	0
2003	1	11	23	0	0	0	0	0
2003	1	12	0	0	0	0	0	0
2003	1	12	1	0	0	0	0	0
2003	1	12	2	0	0	0	0	0
2003	1	12	3	0	0	0	0	0
2003	1	12	4	0	0	0	0	0
2003	1	12	5	0	0	0	0	0
2003	1	12	6	0	0	0	3	0
2003	1	12	7	0	0	0	21	0
2003	1	12	8	0	0	4	135	104
2003	1	12	9	0	0	35	404	232
2003	1	12	10	0	0	293	512	365
2003	1	12	11	0	0	491	542	448
2003	1	12	12	0	0	530	574	486
2003	1	12	13	0	0	469	499	464
2003	1	12	14	0	0	102	305	376
2003	1	12	15	0	0	162	91	267
2003	1	12	16	0	0	209	27	94
2003	1	12	17	0	0	25	0	0
2003	1	12	18	0	0	0	0	0
2003	1	12	19	0	0	0	0	0
2003	1	12	20	0	0	0	0	0
2003	1	12	21	0	0	0	0	0
2003	1	12	22	0	0	0	0	0
2003	1	12	23	0	0	0	0	0
2003	1	13	0	0	0	0	0	0
2003	1	13	1	0	0	0	0	0
2003	1	13	2	0	0	0	0	0
2003	1	13	3	0	0	0	0	0
2003	1	13	4	0	0	0	0	0
2003	1	13	5	0	0	0	0	0
2003	1	13	6	0	0	0	3	0
2003	1	13	7	0	0	0	13	0
2003	1	13	8	0	0	0	122	102
2003	1	13	9	0	0	58	300	228
2003	1	13	10	0	0	225	407	351
2003	1	13	11	0	0	396	515	430
2003	1	13	12	0	0	522	534	467
2003	1	13	13	0	0	556	466	467
2003	1	13	14	0	0	506	233	379
2003	1	13	15	0	0	311	122	270
2003	1	13	16	0	0	151	42	124
2003	1	13	17	0	0	35	0	0
2003	1	13	18	0	0	0	0	0
2003	1	13	19	0	0	0	0	0
